41.2865	45.3045	9.6
40.4080	45.9214	5.3
41.9673	45.9894	2.0
38.4531	45.3567	0.9
41.9527	48.7393	81.9
40.1067	45.2532	25.7
41.8352	45.9034	0.0
38.4167	45.1667	7.0
41.3318	45.3507	26.8
41.0996	47.3060	10.5
40.2283	44.8847	9.3
40.2400	44.8818	1.3
42.0493	45.7549	7.8
41.1098	46.4043	17.2
39.1490	48.2070	8.0
39.7495	45.1220	9.0
42.0946	45.5230	24.3
38.9910	46.2110	12.1
38.4678	45.4926	2.4
41.1607	46.2958	4.2
38.6036	44.7101	5.9
39.5509	48.4592	30.0
41.1378	49.4559	55.0
41.7400	46.7898	2.0
41.4852	46.6880	26.7
41.4725	46.6922	25.4
39.4730	48.9550	2.5
38.1842	46.3465	19.3
38.2470	45.3720	3.9
39.4596	47.8409	17.5
38.2450	45.3830	1.3
38.9663	42.3021	7.9
40.9091	47.7544	61.0
41.6760	46.4915	9.7
41.4981	46.4297	8.1
41.5641	46.4479	19.1
37.7074	48.5911	5.5
40.1741	49.0471	29.1
38.6280	48.8040	19.1
40.2759	49.1848	18.2
40.2771	49.1238	16.0
40.2520	49.2719	32.7
40.2770	49.1357	32.1
40.1212	45.0368	11.5
40.8520	48.2290	21.0
38.4506	45.5631	15.6
41.0911	46.1892	11.3
41.7014	45.5131	0.5
41.3512	46.2011	3.2
39.2043	47.4314	38.3
39.2301	47.3654	7.1
39.2257	47.3577	7.0
38.4300	45.3823	16.7
41.1788	49.3891	56.1
38.4416	45.3131	15.3
38.4190	45.1160	8.3
41.3430	46.0361	22.4
38.8950	48.6346	17.3
38.4354	45.2349	14.4
38.4824	45.1522	10.5
39.3840	45.3920	29.3
41.9222	47.4738	18.6
39.2938	48.3381	20.0
38.4290	45.4416	23.0
38.0310	47.1770	12.6
38.2786	45.2059	15.0
41.7478	46.2980	15.0
39.3740	47.5050	3.4
41.8671	46.6236	12.2
41.5868	47.5067	11.7
40.2674	47.4312	35.0
41.6848	46.1167	18.3
38.5738	45.1330	3.7
40.9222	48.3599	6.4
38.1706	47.7396	6.3
38.7982	48.7648	33.4
41.1450	47.0493	33.5
41.5810	46.5523	13.1
41.9148	46.2383	15.5
38.1480	47.7310	6.0
39.8947	45.3001	5.3
41.9688	46.0590	5.7
41.6780	46.4748	6.5
38.0130	47.9790	5.0
41.2444	45.3428	0.0
40.4168	45.5354	5.5
40.4503	45.5168	10.0
38.2840	45.3090	15.0
40.8813	47.0491	30.4
41.0140	45.6630	13.1
42.0871	45.9568	3.2
41.9963	45.9848	12.0
41.8342	46.2508	5.3
39.9392	48.4311	58.0
38.4761	45.2217	10.0
41.2266	47.3867	15.7
41.3574	47.5299	12.6
38.2000	49.2800	25.0
41.3199	46.2364	0.0
38.9118	48.7621	30.0
40.2810	49.0543	13.1
40.2326	49.0860	14.0
40.2548	49.0181	14.9
40.2463	48.9941	15.9
40.0740	48.5490	10.0
38.4656	45.4974	8.5
38.9194	45.3447	10.0
38.6069	46.0962	12.7
41.3670	48.3640	13.0
42.2503	46.1135	7.4
41.1478	46.4058	8.0
38.3740	46.8460	24.6
39.3444	44.9782	5.7
38.1016	48.0427	1.8
38.2620	47.8220	4.8
41.8145	45.2215	18.2
38.4184	45.3407	14.9
41.1852	45.7440	16.7
41.0076	46.1183	15.0
41.4183	46.1333	9.8
38.8730	48.5690	5.8
40.7610	48.0206	33.2
38.1320	48.1660	5.0
38.0816	48.0958	2.0
38.3860	45.4540	19.8
39.7470	45.0250	10.4
40.9287	48.3912	13.1
38.7623	48.5599	19.7
40.4498	48.7490	20.0
42.0176	48.2243	20.4
41.7701	45.1140	16.4
41.7938	45.0233	20.0
38.2070	46.3070	15.8
38.5440	48.6700	34.2
38.2875	45.9982	16.0
41.0650	45.9040	6.6
38.0770	48.0210	5.0
38.0550	47.9390	5.0
38.7540	45.0770	19.6
41.2347	47.4719	10.0
41.6857	46.0415	10.0
42.0079	49.1549	14.1
40.1318	46.1258	1.8
38.0770	47.9910	5.0
41.7842	46.2855	15.7
40.1207	46.1962	0.3
38.4387	45.6489	4.1
40.8669	48.4825	4.0
41.4052	46.8709	8.9
41.5267	47.1626	8.7
41.8077	45.2147	25.2
39.2410	49.0070	10.0
38.2360	45.6850	8.6
38.6639	43.3506	19.4
41.7783	45.2453	16.4
38.7387	43.4579	10.8
39.9427	45.0749	2.7
38.8119	43.6215	13.3
38.7034	43.4456	16.2
37.2973	43.8663	12.8
38.6669	43.5706	12.2
40.1030	46.1390	10.0
38.8978	43.6144	10.0
38.8472	48.6531	10.0
41.3265	45.4090	26.8
41.6300	48.0111	60.7
38.8614	43.5964	6.5
38.5970	48.5630	32.2
38.8165	48.9377	29.0
38.8125	43.8343	7.4
41.8267	45.2475	19.4
40.3695	46.1318	1.9
38.7440	48.6310	13.1
41.2246	49.4625	57.3
40.7609	48.3970	10.0
41.9078	46.2918	8.7
40.9230	45.9685	31.6
41.9032	45.8170	12.9
40.7760	47.7380	17.0
39.1288	48.3874	12.0
37.1765	43.7873	2.4
41.3198	45.7403	5.8
41.9460	48.2830	67.0
41.1718	48.8393	18.2
41.0643	48.1034	41.6
38.8250	46.8240	5.0
38.1810	47.0890	15.5
38.7280	46.7080	10.0
38.2095	47.7955	10.4
38.2700	47.8710	3.7
38.0390	47.7030	15.5
40.9756	49.8050	73.7
41.8087	45.8292	16.2
41.4757	49.0466	42.5
40.5592	46.2618	24.2
37.9230	44.8520	2.3
38.7300	48.7600	14.0
39.9188	41.7004	12.2
41.7753	46.0345	14.7
41.6943	47.7975	18.3
38.5800	48.7091	26.0
38.4674	45.7653	13.6
40.8740	46.4618	21.6
38.0518	48.0406	1.6
41.8746	46.4599	0.1
41.8333	46.4957	19.4
41.7703	46.5540	15.1
41.6719	48.2653	20.0
40.5936	46.5709	9.6
41.9001	49.1136	15.5
40.4089	45.5961	13.6
40.4397	45.5455	11.6
38.4084	45.2012	15.0
40.3782	46.1967	20.8
38.1300	48.0850	5.0
38.8900	48.7340	24.4
41.5528	46.6646	21.3
40.8522	48.3830	15.8
38.1100	47.9830	10.0
40.4685	48.5933	23.4
40.4969	48.6351	31.7
38.3753	45.1236	15.0
40.5490	45.0190	46.0
40.4794	48.6492	20.8
41.4400	46.9547	12.9
41.4523	46.2100	27.5
39.0890	48.8720	17.2
40.6183	45.3877	31.7
40.3903	44.6128	7.0
41.3451	45.3746	0.0
38.3510	48.8280	24.9
40.3424	50.0515	64.1
41.9613	46.5369	10.0
42.1720	45.4283	7.9
38.1130	45.3338	10.0
39.0350	48.6920	20.7
38.9122	43.5686	9.0
42.2795	45.1891	16.2
38.5593	45.8188	18.1
38.5099	45.6672	15.1
38.0980	46.3630	7.8
38.2520	45.6560	16.5
38.4580	45.0170	11.1
41.7077	45.1292	7.0
41.5229	46.7652	17.4
41.5600	46.6600	15.0
41.4935	46.6765	5.2
40.8466	46.4435	2.0
41.0138	46.3620	8.1
41.4924	46.7518	10.1
41.4065	46.8693	10.5
41.4963	46.7506	4.5
41.4855	46.7059	14.1
41.4507	46.6793	15.3
41.4877	46.7440	21.9
41.4847	46.7204	4.8
41.4494	46.7118	12.8
41.1084	46.9718	23.7
41.6920	46.8630	27.8
41.6607	46.8633	5.0
41.4740	46.7143	12.9
41.5062	46.7425	18.4
41.5484	46.6877	16.1
41.5400	46.7300	15.0
41.0403	46.4510	35.4
41.0243	46.5530	16.7
41.6938	46.4586	10.0
41.4908	46.6942	11.7
41.4762	46.6737	11.6
41.6560	46.9328	20.0
41.6818	46.7138	10.0
41.4809	46.7455	7.6
41.3907	46.7762	19.6
41.6989	46.8244	10.0
41.5287	46.7080	16.1
41.5111	46.7073	16.1
41.5987	46.8060	27.7
41.5298	46.7069	5.0
41.5164	46.6651	15.8
41.5063	46.7275	9.7
41.5915	46.8450	23.5
41.5206	46.7253	9.6
41.5699	46.8743	10.0
41.4673	46.7166	2.1
41.4960	46.7105	21.9
41.6788	46.9817	39.0
40.2950	47.7819	4.8
41.6472	47.0193	30.1
41.7760	46.9094	2.0
41.6903	47.0607	36.6
41.5074	46.6927	15.5
41.4475	46.7313	11.2
41.8312	46.9638	31.2
40.5880	45.0155	10.0
41.4840	46.6878	9.3
41.4909	46.6880	10.0
41.5036	46.7354	10.4
41.5148	46.6207	10.1
38.7051	48.6526	27.5
41.1313	47.1905	8.3
41.1179	47.1996	5.6
38.4770	48.6250	18.6
41.7627	46.9130	28.3
41.5395	46.7014	11.1
41.4478	46.7408	7.6
41.5308	46.6867	3.1
40.4436	45.3557	2.4
41.5348	46.7148	14.1
41.5438	46.6741	13.2
41.4892	46.7950	20.2
41.5394	46.6028	3.1
41.0743	47.1854	2.0
41.2167	47.2943	21.8
41.4015	46.7832	27.0
41.4032	46.6707	10.5
41.1566	47.1620	2.3
41.4920	46.7337	19.4
41.4770	46.7499	19.0
41.4764	46.7537	3.7
41.6245	46.8833	33.6
41.2612	46.9793	44.8
